# taperAngle,stickingProbability,{extractionStep,depth,diameters...}
# Data generated by simple trench deposition example.
# Relative locations of diameter measurements:
#!-1,1,0.993739,0.985983,0.976372,0.964465,0.949712,0.931434,0.908787,0.880729,0.845965,0.802894,0.749529,0.683412,0.601494,0.5,0.398506,0.316588,0.250471,0.197106,0.154035,0.119271,0.0912128,0.0685663,0.050288,0.0355352,0.023628,0.0140175,0.00626067,0
#!InputDimension=2,ExtractionInterval=1.000000
0,0.4,0,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6.2,7.8,1,8.74369,2.80228,3.22625,3.48593,3.52499,3.52499,3.52692,3.52088,3.52059,3.51314,3.51045,3.49654,3.47393,3.44141,3.40083,3.31584,3.21643,3.09581,2.98653,2.9022,2.79814,2.69032,2.78755,3.19322,3.19322,3.59417,3.59417,4.03431,4.37176,9.40102,2,9.45518,2.39893,3.15172,3.15172,3.24754,3.25509,3.25509,3.25247,3.24694,3.24143,3.22082,3.19999,3.16493,3.10812,3.01337,2.8819,2.66632,2.42843,2.24365,1.88117,1.75519,1.83986,2.29927,2.70301,2.70301,3.11796,3.58197,4.05683,4.41068,7.60006,3,10.329,2.38861,2.86922,2.86922,3.08576,3.08576,3.08964,3.08433,3.07789,3.05755,3.04672,3.00767,2.97421,2.88443,2.75861,2.52579,2.12793,1.81529,1.29565,0.94972,0.941081,1.20507,1.52045,1.91,2.31443,2.74795,3.21724,3.54931,4.21813,5.79837,4,11.2735,2.40869,2.80738,2.80738,3.02351,3.02924,3.02492,3.01921,3.01288,3.00042,2.97665,2.93882,2.87507,2.76353,2.61556,2.2867,1.76758,1.22112,0.635373,0.338164,0.283064,0.484619,1.11877,1.52051,1.93237,2.38057,2.84967,3.36279,4.01934,8.39944,5,12.2798,2.40773,2.79972,2.99821,2.99821,3.02135,3.01732,3.01182,3.00566,2.98138,2.95624,2.91062,2.84475,2.7222,2.50783,2.13015,1.44671,0.6289,0.242868,0,0,0.00103132,0.363092,1.12936,1.54956,2.00534,2.47398,3.16003,4.01258,8.39891
0,0.1,0,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6.2,7.8,1,8.39673,2.39593,0.599782,2.84133,2.84133,2.84478,2.84478,2.83776,2.83217,2.82328,2.82098,2.81432,2.80106,2.78691,2.75103,2.7026,2.64383,2.56645,2.50749,2.46104,2.36146,2.38133,2.49504,2.7876,3.17604,3.59217,3.59217,4.05029,4.05029,8.60018,2,8.97259,1.91192,0.601175,2.04207,2.04207,2.05611,2.03904,2.03904,2.04644,2.02852,2.01856,2.01161,1.96506,1.92313,1.84936,1.70923,1.54896,1.3368,1.1325,0.958466,1.07167,1.50246,1.69967,2.0861,2.48486,2.71936,3.18743,3.66325,4.01032,8.39964,3,9.81757,1.59021,0.600522,1.84471,1.84471,1.81639,1.8222,1.8222,1.80643,1.79458,1.78621,1.75963,1.72305,1.64279,1.53026,1.32381,1.01664,0.62559,0.236726,0,0.249643,0.438047,1.19268,1.60498,2.04718,2.33025,2.81275,3.15585,4.00768,8.39968,4,10.8171,1.57725,0.600837,1.82196,1.82196,1.79389,1.79955,1.79529,1.78332,1.77463,1.7632,1.71455,1.67091,1.59222,1.43264,1.19036,0.728917,0.218658,0,0,0,0,0.299325,0.70871,1.1498,1.93141,2.41641,2.7675,3.61705,8.00024,5,11.7953,1.56686,0.601096,1.75288,1.77607,1.77607,1.78157,1.77708,1.75976,1.75654,1.72885,1.68,1.62862,1.51519,1.32965,0.956792,0.294557,0,0,0,0,0,0,0.328997,0.755746,1.22986,2.03835,2.76289,3.6149,7.79972
5,1,0,8,0.6,0.6,4.0347,4.0347,4.0347,4.06946,4.10419,4.13892,4.17365,4.21142,4.28088,4.35033,4.45452,4.55871,4.70067,4.83959,4.94378,5.051,5.12046,5.18992,5.22465,5.25938,5.29411,5.32884,5.34795,5.34795,7.6,7.6,7.6,1,8.74607,2.98965,3.65762,3.65762,3.90277,3.90277,3.93765,3.93765,3.96863,4.02075,4.04614,4.08982,4.13451,4.20078,4.27776,4.3396,4.38304,4.41016,4.41752,4.40165,4.48606,4.30899,4.32295,4.46988,4.82473,5.223,5.223,5.65749,5.65749,8.60042,2,9.51494,2.80639,3.2354,3.54714,3.71602,3.71602,3.81808,3.84654,3.86779,3.88849,3.91882,3.95062,3.99305,4.01893,4.03374,4.02316,3.97281,3.88378,3.79192,3.6534,3.47781,3.58627,3.94264,4.32728,4.73495,4.73495,5.17805,5.64672,5.82294,8.60033,3,10.3229,2.77535,3.24084,3.36662,3.63663,3.63663,3.72522,3.75967,3.77805,3.80773,3.81603,3.84315,3.85722,3.85895,3.82892,3.74071,3.51826,3.34512,3.19062,2.80802,2.82064,3.11992,3.64613,4.0426,4.44488,4.44488,4.87705,5.16474,5.64377,8.19984,4,11.1784,2.40032,1.00058,3.27955,3.60315,3.60315,3.67462,3.70046,3.72154,3.73834,3.74843,3.75968,3.75913,3.73213,3.66433,3.48095,3.18738,2.98045,2.38252,2.20124,2.29835,2.82257,3.16519,3.55098,3.95529,4.38409,4.84377,5.16012,5.64027,7.9999,5,12.0802,2.40149,3.16044,3.16044,3.49306,3.59947,3.6446,3.66698,3.68094,3.69275,3.69829,3.70126,3.67843,3.6237,3.50205,3.22423,2.87051,2.25781,1.78643,1.71956,1.96602,2.35766,2.87667,3.26384,3.6628,4.08162,4.81648,5.15204,5.63292,7.79927
5,0.7,0,8,0.6,0.6,4.0347,4.0347,4.0347,4.06946,4.10419,4.13892,4.17365,4.21142,4.28088,4.35033,4.45452,4.55871,4.70067,4.83959,4.94378,5.051,5.12046,5.18992,5.22465,5.25938,5.29411,5.32884,5.34795,5.34795,7.6,7.6,7.6,1,8.68136,2.8001,3.56758,3.56758,3.72342,3.72342,3.78819,3.82045,3.85065,3.87428,3.89804,3.95141,4.02064,4.0611,4.14135,4.20422,4.25625,4.28223,4.29272,4.2918,4.36759,4.19954,4.26279,4.43276,4.79636,5.20429,5.20429,5.65871,5.65871,8.60032,2,9.45038,2.79659,3.13314,3.13314,3.47018,3.54066,3.54066,3.57498,3.59912,3.64017,3.65618,3.69345,3.73192,3.75873,3.77865,3.75895,3.69985,3.60905,3.532,3.35011,3.22215,3.46849,3.65617,4.02278,4.42152,4.83963,4.97777,5.44787,5.60824,8.39941,3,10.2203,2.39997,0.200604,3.24267,3.24267,3.37736,3.42136,3.42136,3.45911,3.4751,3.50309,3.52327,3.5395,3.53986,3.51956,3.38909,3.18375,3.02421,2.79234,2.47136,2.51154,2.8269,3.14656,3.52415,3.9295,4.35682,4.81798,5.14242,5.62724,8.39961,4,11.1146,2.40793,2.80678,3.18634,3.18634,3.27963,3.3097,3.33014,3.34666,3.3589,3.38088,3.39847,3.39296,3.37319,3.27724,3.05305,2.75762,2.36797,1.9316,1.75053,1.97643,2.40065,2.74833,3.13948,3.54429,3.97279,4.43394,5.23363,5.59961,8.19874,5,11.9829,2.38797,2.89198,2.98243,3.12672,3.18269,3.23264,3.25727,3.28724,3.29794,3.31589,3.32163,3.30811,3.26585,3.12524,2.82025,2.47354,1.73465,1.29883,1.23141,1.47852,1.90621,2.45169,2.84699,3.24673,3.81229,4.42648,4.76543,5.42784,8.40022
5,0.4,0,8,0.6,0.6,4.0347,4.0347,4.0347,4.06946,4.10419,4.13892,4.17365,4.21142,4.28088,4.35033,4.45452,4.55871,4.70067,4.83959,4.94378,5.051,5.12046,5.18992,5.22465,5.25938,5.29411,5.32884,5.34795,5.34795,7.6,7.6,7.6,1,8.61559,2.79173,0.400888,3.30094,3.30094,3.48339,3.48339,3.51192,3.54037,3.56965,3.62072,3.6777,3.72042,3.78122,3.8483,3.91922,3.97376,4.00227,4.0225,4.02244,4.00426,3.95395,4.0286,4.29166,4.49836,4.89139,5.12078,5.60208,5.60208,7.40089,2,9.26604,2.3996,2.75859,2.85317,2.99282,3.07074,3.07074,3.09746,3.12015,3.1592,3.18823,3.22268,3.25967,3.29085,3.30135,3.28158,3.22025,3.15197,3.11014,2.90316,2.87929,3.17085,3.502,3.90216,4.31143,4.31143,4.76955,5.24586,5.59393,7.80038,3,10.0118,1.99493,0.203202,2.70508,2.70508,2.77392,2.80002,2.82633,2.83696,2.8632,2.89705,2.91708,2.93006,2.93733,2.88259,2.78506,2.58215,2.42078,2.01503,1.90595,2.13482,2.3796,3.11098,3.51757,3.94646,3.94646,4.41105,5.22186,5.59442,7.80087,4,10.8452,1.99935,2.33715,2.5083,2.5083,2.61496,2.64334,2.65518,2.67816,2.69797,2.72611,2.73918,2.74112,2.71485,2.60109,2.42459,2.02894,1.62006,1.17102,1.17415,1.44834,1.94446,2.32462,2.72507,3.14191,3.59141,4.37838,4.79996,5.21897,8.00171,5,11.7614,1.95376,0.199512,2.39341,2.51173,2.51173,2.55775,2.57228,2.61615,2.63137,2.65317,2.65817,2.65952,2.58565,2.44775,2.17493,1.66295,0.922415,0.64943,0.521239,0.737092,1.18533,1.93561,2.34085,2.77437,3.23202,4.01937,4.36775,5.21631,6.39893
5,0.1,0,8,0.6,0.6,4.0347,4.0347,4.0347,4.06946,4.10419,4.13892,4.17365,4.21142,4.28088,4.35033,4.45452,4.55871,4.70067,4.83959,4.94378,5.051,5.12046,5.18992,5.22465,5.25938,5.29411,5.32884,5.34795,5.34795,7.6,7.6,7.6,1,8.27716,2.43612,2.77028,2.77028,2.81917,2.81917,2.8455,2.8737,2.8737,2.9338,2.96218,3.02801,3.08368,3.16392,3.24718,3.34467,3.46106,3.52272,3.58854,3.63626,3.60529,3.67305,3.8993,4.08966,4.47814,4.87728,5.13925,5.13925,5.62312,8.20003,2,8.69082,0.800477,1.57505,1.7084,1.7084,1.74951,1.74951,1.77557,1.79752,1.82592,1.86669,1.91408,1.95237,1.99761,2.01871,2.05639,2.04865,2.03476,1.96271,2.05197,2.38764,2.70118,3.2884,3.69035,3.92363,4.3853,4.85992,4.85992,5.58159,9.40229,3,9.29295,0.608181,1.10363,1.10363,1.1266,1.1266,1.14469,1.17472,1.19308,1.2111,1.2555,1.27794,1.30733,1.30024,1.28534,1.20819,1.01505,0.781443,0.7369,0.916779,1.30037,2.00205,2.39838,2.8131,3.25264,4.0104,4.34687,4.82878,5.20004,7.19771,4,10.1973,0.571488,0.46385,0.919737,1.01562,1.01562,1.04351,1.06139,1.0808,1.10182,1.131,1.16101,1.17379,1.15612,1.09153,0.936928,0.656435,0.268858,0,0,0.361788,1.111,1.51626,2.39023,2.85377,3.15777,3.98111,4.40255,5.01122,7.999,5,11.1854,0.723413,0.894722,0.894722,0.98285,0.98285,1.01441,1.03289,1.05193,1.09647,1.11732,1.13675,1.14175,1.11272,1.02021,0.786155,0.315098,0,0,0,0,0.427821,0.826185,1.68859,1.96769,2.76173,3.59621,3.96105,4.81065,6.59822
10,1,0,8,3.6,3.6,4.06799,4.06799,4.06799,4.13681,4.21727,4.28568,4.35408,4.42249,4.55929,4.70816,4.91338,5.13065,5.41633,5.68994,5.90722,6.11243,6.2613,6.39811,6.46651,6.53491,6.61538,6.68378,6.75193,6.75193,6.75193,8.6,8.6,1,8.66875,3.00402,3.57945,3.57945,3.90005,3.90005,3.97234,4.03154,4.08883,4.14935,4.21207,4.32681,4.48431,4.64719,4.80174,5.02403,5.21637,5.38771,5.46413,5.57644,5.69426,5.65072,5.67349,5.89706,6.10035,6.49149,6.71794,6.71794,7.20258,8.39945,2,9.34811,2.79178,0.202853,3.56981,3.56981,3.74441,3.85783,3.85783,3.96605,4.00896,4.10363,4.18575,4.27265,4.39031,4.52448,4.66738,4.75003,4.82223,4.8221,4.90476,4.79302,4.85236,5.23773,5.60536,6.00541,6.00541,6.43667,6.73107,7.21883,8.80014,3,10.1515,2.39843,3.17993,3.17993,3.5542,3.5542,3.68206,3.75731,3.8098,3.8882,3.92758,4.02641,4.08087,4.18834,4.25271,4.30285,4.29125,4.19193,4.17073,4.00035,4.09762,4.29426,4.82207,5.22013,5.62117,6.05139,6.33182,6.81648,7.18095,9.60013,4,10.9323,2.40418,0.198817,3.13552,3.47095,3.58942,3.58942,3.66541,3.74396,3.78237,3.84229,3.89577,3.95613,4.01781,4.04411,3.99778,3.90081,3.81688,3.40289,3.35122,3.55339,3.9814,4.33463,4.73123,5.13682,5.56805,6.02412,6.33654,7.19227,8.79912,5,11.7605,2.38324,2.84266,3.13132,3.32387,3.53822,3.53822,3.64216,3.67777,3.73251,3.78284,3.81813,3.86253,3.88502,3.85515,3.73362,3.42384,3.11831,2.77359,2.81782,3.05528,3.4931,4.04866,4.44512,4.84493,5.53066,6.00702,6.3425,7.01208,8.79921
10,0.7,0,8,3.6,3.6,4.06799,4.06799,4.06799,4.13681,4.21727,4.28568,4.35408,4.42249,4.55929,4.70816,4.91338,5.13065,5.41633,5.68994,5.90722,6.11243,6.2613,6.39811,6.46651,6.53491,6.61538,6.68378,6.75193,6.75193,6.75193,8.6,8.6,1,8.59818,2.79981,1.75354,3.65969,3.65969,3.78198,3.78198,3.86272,3.91691,3.97394,4.08806,4.21311,4.32462,4.47963,4.64261,4.88637,5.07245,5.21133,5.33574,5.46149,5.52877,5.55221,5.61835,5.88229,6.09182,6.48545,6.72441,6.72441,7.20996,10,2,9.27339,2.39995,3.12778,3.31663,3.31663,3.50783,3.50783,3.56356,3.61506,3.66532,3.76071,3.8579,3.97722,4.09739,4.20791,4.33582,4.46241,4.52201,4.58185,4.57477,4.5351,4.7884,5.09949,5.30168,5.69536,5.90523,6.35905,6.83575,7.19348,10,3,10.009,2.37937,2.8556,2.8556,3.21125,3.21125,3.29926,3.34918,3.39359,3.44497,3.51705,3.59861,3.68678,3.76423,3.83157,3.87253,3.85881,3.81877,3.73462,3.64019,3.85174,4.0128,4.70596,5.11121,5.53456,5.98958,5.98958,6.46289,7.18292,10,4,10.7347,1.99839,0.198659,2.78332,3.05826,3.05826,3.13446,3.18011,3.22943,3.29797,3.36892,3.42248,3.48959,3.55189,3.55524,3.49818,3.35571,3.26066,2.92082,2.96132,3.21449,3.66162,4.02325,4.81953,5.24697,5.51741,5.99637,6.34187,6.82421,10,5,11.5907,1.99104,2.46525,2.73225,2.8988,2.8988,3.01412,3.06483,3.13584,3.16452,3.23313,3.29166,3.33895,3.35228,3.314,3.18071,2.89429,2.4877,2.21147,2.29786,2.51897,3.2567,3.63165,4.03024,4.86411,5.13471,5.61101,6.18995,6.80107,8.59862
10,0.4,0,8,3.6,3.6,4.06799,4.06799,4.06799,4.13681,4.21727,4.28568,4.35408,4.42249,4.55929,4.70816,4.91338,5.13065,5.41633,5.68994,5.90722,6.11243,6.2613,6.39811,6.46651,6.53491,6.61538,6.68378,6.75193,6.75193,6.75193,8.6,8.6,1,8.50817,2.60338,3.19662,3.19662,3.44114,3.44114,3.50022,3.56151,3.61951,3.6776,3.73986,3.85847,3.97656,4.13662,4.36021,4.55485,4.75436,4.93655,5.07946,5.17866,5.26579,5.27615,5.60248,5.60248,5.9697,6.37713,6.37713,6.82816,7.00154,9.4001,2,9.04769,2.39543,2.70864,2.85244,2.85244,2.95856,2.95856,3.02503,3.07776,3.13302,3.22456,3.32463,3.41524,3.53393,3.68636,3.8401,3.93953,4.03523,4.12756,4.10125,4.16195,4.47528,4.7983,5.1795,5.58414,6.02093,6.31984,6.56495,6.80986,9.19856,3,9.65958,1.80478,2.32883,2.47624,2.47624,2.56991,2.56991,2.63067,2.67989,2.76465,2.80368,2.88231,2.97195,3.06112,3.13542,3.1871,3.20151,3.20421,3.09268,3.17039,3.49677,3.67178,4.38914,4.79186,5.22103,5.67304,5.97522,6.4532,6.81035,9.19911,4,10.3697,1.5892,0.953718,2.08007,2.08007,2.27141,2.32408,2.36113,2.40749,2.4447,2.5196,2.57982,2.64236,2.70257,2.71502,2.65285,2.49508,2.30842,2.1711,2.35068,2.71024,3.21902,3.60301,4.42141,4.8623,5.14458,5.62373,5.96378,6.62866,9.19967,5,11.239,1.0003,0.201848,1.96271,2.07461,2.07461,2.12509,2.17001,2.21242,2.28994,2.34312,2.38741,2.43314,2.44291,2.38444,2.24107,1.94902,1.46989,1.35206,1.51001,2.0166,2.71368,3.11548,3.52371,4.41463,4.79814,5.19881,6.02914,6.40113,7.5989
10,0.1,0,8,3.6,3.6,4.06799,4.06799,4.06799,4.13681,4.21727,4.28568,4.35408,4.42249,4.55929,4.70816,4.91338,5.13065,5.41633,5.68994,5.90722,6.11243,6.2613,6.39811,6.46651,6.53491,6.61538,6.68378,6.75193,6.75193,6.75193,8.6,8.6,1,8.2092,2.19902,2.72735,2.82091,2.82091,2.88254,2.88254,2.93926,3.02113,3.08769,3.15198,3.28064,3.40972,3.59309,3.77563,4.08182,4.34336,4.52019,4.70203,4.8244,4.92725,5.04209,5.20934,5.55165,5.9515,6.37682,6.37682,6.84299,6.84299,8.60007,2,8.46964,0.806909,1.60674,1.60674,1.7227,1.7227,1.78803,1.86276,1.86276,1.97748,2.0287,2.13926,2.24919,2.40078,2.60138,2.79705,2.99872,3.17536,3.27189,3.49126,3.63738,4.10177,4.46893,4.86564,5.27435,5.52501,5.99622,6.33355,6.81882,8.39968,3,8.89365,0.209798,0.722248,0.722248,0.793766,0.793766,0.853425,0.903053,0.947601,0.997359,1.09163,1.1684,1.23281,1.33681,1.45559,1.56558,1.66821,1.70985,1.88633,2.40261,2.80992,3.28117,3.6781,4.32065,4.77687,5.24529,5.56366,6.04612,6.40674,7.39668,4,9.53886,0.160401,0.160401,0.320971,0.390209,0.390209,0.436163,0.478458,0.52,0.556768,0.624264,0.672409,0.715522,0.774166,0.784434,0.772023,0.657974,0.535871,0.764621,1.31208,1.99537,2.38617,3.21096,3.64788,4.39009,4.86598,5.1982,5.79529,6.4097,8.39821,5,10.5272,0.161185,0.161185,0.31942,0.31942,0.363334,0.363334,0.406401,0.484974,0.521164,0.577326,0.610366,0.666729,0.689778,0.694447,0.577919,0.292067,0,0,0.273701,0.809717,1.59904,2.44293,2.88897,3.63645,4.43553,4.78253,5.62479,6.39219,8.39723
15,1,0,8,3.4,3.4,4.09782,4.09782,4.09782,4.22679,4.32679,4.42679,4.52679,4.65359,4.85359,5.08038,5.38038,5.70718,6.13397,6.56077,6.88756,7.21436,7.44115,7.64115,7.74115,7.86795,7.96795,8.06795,8.15421,8.15421,9.4,9.4,9.4,1,8.58795,2.79977,0.201365,3.69517,3.78457,3.98843,3.98843,4.08645,4.1724,4.27913,4.45423,4.6452,4.81484,5.07671,5.32792,5.74879,6.07489,6.39478,6.5481,6.79066,6.98239,6.98864,7.07308,7.24203,7.59795,8.00215,8.00215,8.45261,8.45261,9.60013,2,9.20706,2.59927,3.15973,3.60059,3.60059,3.83562,3.83562,3.92173,4.0055,4.15407,4.24155,4.39507,4.60176,4.81342,5.01613,5.32654,5.6152,5.77857,6.00865,6.13901,6.12087,6.29683,6.70933,7.11091,7.5229,7.5229,7.97389,8.4491,8.4491,9.59999,3,9.92701,2.4025,0.599889,3.12502,3.50148,3.50148,3.65153,3.76039,3.85424,3.98075,4.04745,4.24186,4.34452,4.55289,4.75478,4.94215,5.10239,5.19291,5.36537,5.2638,5.45809,5.62102,6.31867,6.72176,7.14158,7.59149,7.59149,8.05932,8.39913,9.59961,4,10.6186,2.39214,0.203325,3.18456,3.18456,3.48866,3.6038,3.69058,3.75609,3.82062,3.92792,4.07767,4.16235,4.32853,4.46911,4.58436,4.70359,4.74781,4.6008,4.60722,4.85792,5.29283,5.64202,6.43141,6.85085,7.1112,7.58761,8.06302,8.41357,9.60006,5,11.3705,2.00174,0.595179,2.84168,3.27744,3.27744,3.4934,3.57621,3.69652,3.74223,3.85281,3.9427,4.05544,4.13773,4.23557,4.27258,4.17357,4.18596,3.91385,4.04231,4.33003,4.798,5.53574,5.94041,6.36227,6.80731,7.26823,7.99783,8.4186,9.60012
15,0.7,0,8,3.4,3.4,4.09782,4.09782,4.09782,4.22679,4.32679,4.42679,4.52679,4.65359,4.85359,5.08038,5.38038,5.70718,6.13397,6.56077,6.88756,7.21436,7.44115,7.64115,7.74115,7.86795,7.96795,8.06795,8.15421,8.15421,9.4,9.4,9.4,1,8.51037,3.14528,0.398192,3.58735,3.7573,3.7573,3.89574,3.89574,3.98565,4.16959,4.27019,4.44529,4.63868,4.89275,5.16568,5.59121,5.93374,6.26939,6.42328,6.67817,6.79263,6.88341,6.96054,7.22461,7.61455,8.01412,8.01412,8.46426,8.46426,9.6,2,9.0898,2.40071,0.19935,3.14763,3.33272,3.33272,3.51784,3.60473,3.68569,3.76721,3.92848,4.08041,4.23077,4.43687,4.72472,4.96748,5.28538,5.52504,5.70356,5.81437,5.85172,6.12374,6.44181,6.82955,7.22896,7.65376,7.93852,7.93852,8.42281,9.59944,3,9.71732,2.20935,2.78268,2.78268,3.11118,3.11118,3.22197,3.31389,3.39214,3.46155,3.59846,3.71221,3.90451,4.06916,4.27095,4.47498,4.66143,4.78402,4.89208,4.91624,5.18557,5.47606,6.04259,6.44055,6.85233,7.29157,7.57725,8.05499,8.40443,9.59877,4,10.4219,1.99086,2.48343,2.72696,2.72696,2.89167,3.03968,3.10672,3.16854,3.28858,3.34342,3.50093,3.58819,3.76245,3.87808,3.98958,4.04735,4.14453,4.01211,4.13647,4.43716,4.90115,5.654,6.05367,6.47871,6.73544,7.37251,8.01936,8.39131,9.59883,5,11.1008,1.59897,2.39877,2.39877,2.72245,2.72245,2.83722,2.91707,3.03897,3.09382,3.17932,3.31673,3.37672,3.51347,3.58143,3.60121,3.53598,3.4626,3.32325,3.54279,4.08171,4.40067,5.16469,5.57031,6.00002,6.74015,7.22124,7.56735,8.22766,9.59988
15,0.4,0,8,3.4,3.4,4.09782,4.09782,4.09782,4.22679,4.32679,4.42679,4.52679,4.65359,4.85359,5.08038,5.38038,5.70718,6.13397,6.56077,6.88756,7.21436,7.44115,7.64115,7.74115,7.86795,7.96795,8.06795,8.15421,8.15421,9.4,9.4,9.4,1,8.42609,2.79327,1.76047,3.29634,3.29634,3.50519,3.50519,3.59944,3.69245,3.78303,3.98607,4.1659,4.35487,4.53128,4.89784,5.25251,5.68788,5.95803,6.22731,6.40186,6.5703,6.64006,6.85074,7.18556,7.29122,7.68728,7.92631,8.40883,8.40883,9.5992,2,8.85346,2.00016,0.600054,1.61503,2.82632,2.94152,2.94152,3.05252,3.13427,3.2134,3.37711,3.54079,3.68953,3.9272,4.22119,4.49706,4.82733,5.03752,5.26065,5.3582,5.50886,5.92731,6.29354,6.59954,7.01211,7.12524,7.59018,8.06402,8.41108,9.39903,3,9.39947,1.58909,2.07413,2.07413,2.37274,2.37274,2.46485,2.53788,2.62903,2.69899,2.83053,2.95306,3.09274,3.25892,3.47048,3.71106,3.92844,4.12232,4.17809,4.33781,4.69988,5.22611,5.61795,6.01769,6.43754,6.88213,7.17515,7.6539,8.38396,9.59785,4,9.99238,1.19211,1.04746,1.8877,1.8877,1.99973,2.08878,2.15829,2.24025,2.30318,2.4057,2.51539,2.66522,2.78935,2.92802,3.04064,3.12914,3.20488,3.25808,3.492,4.094,4.44187,5.22956,5.6406,6.07585,6.3511,7.16332,7.64384,8.20258,9.19833,5,10.6726,0.800626,1.51052,1.51052,1.65615,1.76819,1.76819,1.85997,1.98347,2.02808,2.12659,2.21675,2.33029,2.42521,2.49186,2.51244,2.48368,2.3203,2.45023,2.8682,3.39518,4.04353,4.44199,5.27699,5.53746,6.32579,6.81258,7.4053,8.01763,9.80022
15,0.1,0,8,3.4,3.4,4.09782,4.09782,4.09782,4.22679,4.32679,4.42679,4.52679,4.65359,4.85359,5.08038,5.38038,5.70718,6.13397,6.56077,6.88756,7.21436,7.44115,7.64115,7.74115,7.86795,7.96795,8.06795,8.15421,8.15421,9.4,9.4,9.4,1,8.17146,2.34367,1.00059,2.77329,2.77329,2.88782,2.98367,2.98367,3.1016,3.19904,3.41395,3.50501,3.81516,4.00517,4.40757,4.80136,5.19032,5.50465,5.77823,5.98961,6.16619,6.30878,6.78755,6.78755,7.1831,7.59981,7.59981,8.05615,8.39034,10,2,8.36769,0.994848,0.99387,1.63823,1.63823,1.7714,1.89533,1.89533,1.98198,2.06527,2.26278,2.43677,2.62903,2.88709,3.16664,3.51826,3.96917,4.24339,4.48985,4.73783,5.15704,5.50079,6.09856,6.30609,6.74486,7.21123,7.53627,8.02248,8.39662,10,3,8.63911,0.201578,0.403102,0.756157,0.756157,0.756157,0.841857,0.928288,1.01644,1.09393,1.24983,1.32219,1.56884,1.7851,2.0126,2.38761,2.68063,2.97048,3.20591,3.65574,4.41769,4.81573,5.21622,5.63642,6.36477,6.84122,7.17701,7.59919,8.2106,10,4,9.08677,0,0,0,0,0.12285,0.12285,0.23306,0.281771,0.329316,0.432811,0.534149,0.631684,0.766542,0.941049,1.16172,1.34409,1.61773,2.07484,2.86148,3.23223,4.02605,4.44349,5.14437,5.61512,6.4153,6.76208,7.42414,8.19578,9.79717,5,10.0548,0,0,0,0,0,0,0,0,0,0.103436,0.220144,0.286014,0.329462,0.387295,0.394945,0.30822,0.406315,1.07854,1.58959,2.33736,3.14514,4.01599,4.4721,5.24253,5.80879,6.39961,7.2361,8.00485,10
